text,fake,title,text_seg,len
"記憶力是走出來的：
每天走路20分鐘能降低阿茲海默症風險達20到35%。研究觀察，長者一週走路3次，每次每次達40分鐘，一年下來，腦部掌管認知記憶與情緒的海馬迴容量增加2%。
每天走20分鐘，就能降低第二型糖尿病風險達35到50%，每天都走1千步，也有助降低血壓，如果一天能發一到兩小時走路，這可減少三分之一的中風機率。走路時，身體會製造多巴胺，讓你身體感到愉悅；同時也會降低壓力荷爾蒙可體松濃度， 快步走10分鐘，好心情可以延續兩小時。有走路習慣的人，患憂鬱症的機率也少了兩到三成。",0,保健秘訣、食品安全,記憶力 走出來 每天 走路 20 分鐘 能 降低 阿茲海默症 風險 達 20 35% 研究 觀察 長者 一週 走路 次 每次 每次 達 40 分鐘 一年 下來 腦部 掌管 認知 記憶 與 情緒 海馬迴 容量 增加 2% 每天 走 20 分鐘 就 能 降低 第 二型 糖尿病 風險 達 35 50% 每天 都 走 千步 也 有助 降低 血壓 如果 一天能 發一到 兩 小時 走路 這可 減少 三分 之 一 中風 機率 走路 時 身體 會 製造 多巴胺 讓 你 身體 感到 愉悅 同時 也 會 降低 壓力 荷爾蒙 可 體松 濃度 快步 走 10 分鐘 好 心情 可以 延續 兩 小時 走路 習慣 人 患 憂鬱症 機率 也 少 兩到 三成,316
"台大骨科權威 蔡凱宙 醫師推荐全身運動,健康少花錢,看完此影片就值百萬以上！  有些人在試做後，隔天居然腰皆不痛了  好神奇！一天只要做三次 ，每次花不到30秒的時間。  影片中的80歲老太太做了這個運動，從不能站、不能走  ，到能站能走 ……  http://youtu.be/pRL3OH2mbRM  一定要轉告父母長輩",0,保健秘訣、食品安全,台大 骨科 權威 蔡凱宙 醫師 推荐 全身 運動 健康 少 花錢 看完 此 影片 就值 百萬 以上 有些 人 試 做 後 隔天 居然 腰 皆 不痛 好 神奇 一天 只要 做三次 每次 花不到 30 秒 時間 影片 中 80 歲 老太太 做 這個 運動 不能 站 不能 走 能 站 能 走 http youtu be pRL3OH2mbRM 一定 要 轉告 父母 長輩,183
1970年WHO宣告石棉為致癌物質的隔年，一份醫學研究便發現罹患卵巢癌的個案中，竟有高達75%的腫瘤組織中存在滑石微粒，而這很可能是女性每天接觸使用的化妝品或身體粉惹的禍。但接下來FDA要煩惱的是：市場,0,保健秘訣、食品安全,1970 年 WHO 宣告 石棉 致癌物質 隔年 一份 醫學 研究 便 發現 罹患 卵巢癌 個案 中 竟有 高達 75% 腫瘤 組織 中 存在 滑石 微粒 而 這 可能 女性 每天 接觸 使用 化妝品 身體 粉 惹 禍 但 接下來 FDA 要 煩惱 市場,127
"請注意：影片中講的越南養殖的「巴沙」魚，台灣進口很多，幾乎所有自助餐廳都有賣，口感很好，完全無刺，而且平價。這種魚養殖在湄公河極度污染的水域，不但含重金屬及氯酸鉀及其他有毒物質，而且沒甚麼營養，也無一般魚類都有的Omega
3，吃了只有對人體有害⋯⋯ 百分之99 market 有賣這種巴沙魚。
多利魚就是巴沙魚，台灣所有超市都賣,西餐拿來做魚排還很受歡迎呢！
這是越南出口的養殖巴沙魚（Basa Fish博士巨鯰）都是在嚴重污染的水域使用抗生素與生長激素快速成長的。美國早已禁止進口。千萬別吃！
http://www.youtube.com/watch?v=tVIFzJC6JeE&feature=youtu.be&from=singlemessage&isappinstalled=0",0,保健秘訣、食品安全,請 注意 影片 中講 越南 養殖 巴沙 魚 台灣 進口 很多 幾乎 所有 自助餐廳 都 賣 口感 好 完全 無刺 而且 平價 這種魚 養殖 湄公河 極度 污染 水域 不但 含 重金屬 及 氯 酸鉀 及 其 他 有毒 物質 而且 沒 甚麼 營養 也 無 一般 魚類 都 Omega 吃 只有 對 人體 有害 ⋯ ⋯ 百分 之 99 market 賣 這種 巴沙魚 多利魚 就是 巴沙魚 台灣 所有 超市 都 賣 西餐 拿來 做 魚排 還很受 歡迎 呢 這是 越南 出口 養殖 巴沙魚 Basa Fish 博士 巨鯰 都 嚴重 污染 水域 使用 抗生素 與 生長 激素 快速 成長 美國 早已 禁止 進口 千萬別 吃 http www youtube com watch v tVIFzJC6JeE feature youtu be from singlemessage isappinstalled,398
"💖本週節氣走到🎈
           寒露
建議今天開始多睡1小時💤

寒露，
節氣上見到第一個「寒」字頭，
這段時間開始，
許多人午飯後更容易昏昏欲睡，
或是下午特別提不起勁。
從寒露開始，
陰長陽消更加明顯，
氣溫也下降得特別快，
每天多睡一小時，
可以幫助解秋乏。
秋乏其實是一種身體保護機制。
所謂春生、夏長、秋收，
經過酷夏的嚴烤，
所有亢奮的生理機能都需要減速，
寒露過後氣溫下降變快，身體調節休養生息就更為明顯，
有的人可能食慾不振，
更容易忘東忘西，
這都是節氣轉換，
生理系統同步調節的結果。
這時候最重要的是準備養收，
讓人體開始儲糧，
每天可以多睡一小時，
充足睡眠、
滋養身體，
秋乏就會減輕。

睡前泡腳，
都是秋天養收不老的秘訣。
白露身不露，
寒露腳不露!
這時候就要特別注意腳部保暖，
不穿露腳的涼鞋、短褲，避免寒氣從腳上起，
身體還沒來得及養收，
就先受寒😊。",0,保健秘訣、食品安全,💖 本週 節氣 走到 🎈 寒露 建議 今天 開始 多 睡 小時 💤 寒露 節氣 上 見到 第一個 寒 字頭 這段 時間 開始 許多 人 午飯 後 更 容易 昏昏欲睡 或是 下午 特別 提不 起勁 寒露 開始 陰長陽消 更加 明顯 氣溫 也 下降 得 特別 快 每天多 睡 一小時 可以 幫助 解秋乏 秋乏 其實 一種 身體 保護 機制 所謂 春生 夏長 秋收 經過 酷夏 嚴烤 所有 亢奮 生理 機能 都 需要 減速 寒露 過後 氣溫 下降 變快 身體 調節 休養 生息 就 更為 明顯 人 可能 食慾不振 更 容易 忘東忘西 這都 節氣 轉換 生理 系統 同步 調節 結果 這時 候 最 重要 準備 養收 讓 人體 開始 儲糧 每天 可以 多 睡 一小時 充足 睡眠 滋養 身體 秋乏 就 會 減輕 睡前 泡腳 都 秋天 養收 不 老 秘訣 白露 身不露 寒露 腳不露 這時 候 就 要 特別 注意 腳部 保暖 不穿 露腳 涼鞋 短褲 避免 寒氣 從腳 上 起 身體 還 沒 來得及 養收 就 先 受寒 😊,458
"轉告長輩
不必的擔心老年失智痴呆症了！
不用吃銀杏、椰子油了！
幾個小動作就可活化腦細胞，顧玉東教授55年都在用腦做10幾年研究，預防老年癡呆，頭腦越來越聰明，越來越年輕！記憶力會越來越好，務請每天花幾幾分鐘做1次，有益無害！
 http://blog.xuite.net/ct0118b/twblog/386905408",0,保健秘訣、食品安全,轉告 長輩 不必 擔心 老年 失智 痴呆症 不用 吃 銀杏 椰子油 幾個 小 動作 就 可 活化腦 細胞 顧 玉東 教授 55 年 都 用腦 做 10 幾年 研究 預防 老年 癡呆 頭腦 越來越 聰明 越來越 年輕 記憶力 會 越來越 好 務請 每天 花 幾 幾分鐘 做 次 有益 無害 http blog xuite net ct0118b twblog 386905408,188
"比水還要便宜的低價醬油？是真是假？
我們在全台灣所有的飲食店，餐廳，小吃店，飯店，吃魯肉飯，醬油膏，超市買回來的平價醬油，妳都吃了嗎？ 恭喜！90%的台灣人都中獎了！
為什麼那麼多洗腎者？為什麼那麼多的白血病患者？甜味劑？吃喜酒，生日宴，每一道菜只要有加醬油全部都中標了！
https://youtu.be/nvqA8xJFarw",0,保健秘訣、食品安全,比水 還要 便宜 低價 醬油 真是 假 我們 全 台灣 所有 飲食店 餐廳 小吃店 飯店 吃 魯肉飯 醬油膏 超市 買回來 平價 醬油 妳 都 吃 嗎 恭喜 90% 台灣人 都 中獎 為什麼 那麼多 洗腎 者 為什麼 那麼多 白血病 患者 甜味劑 吃 喜酒 生日宴 每一道 菜 只要 有加 醬油 全部 都 中標 https youtu be nvqA8xJFarw,182
"【科學家首次拍到人睡著時清洗大腦的全過程】
波士頓大學的科學家們，史無前例地拍下了清洗過程：
紅色是血液，藍色是腦脊液。厲害的是從前沒有發現過，血液會周期性地大量流出大腦。每當血液大量流出，腦脊液就趁機發動一波攻擊。腦脊液進入之后會清除毒素，比如導致阿爾茨海默病的β淀粉樣蛋白。
而這樣的清洗，只有在睡著後才能做到，讓人一覺醒來，擁有一個清爽的大腦；沒睡著的時候，腦脊液并沒有充分的機會趁虛而入。另外，研究人員還發現了腦電活動和清洗過程之間的關系，也就是說腦電波指揮了液體運動。
這項成果，剛剛登上了Science。作者興奮地說：
離揭示阿茲海默症和睡眠之間的關係，又近了一步。
當你睡著，大腦會經歷幾個不同的階段：入睡時期，淺睡時期，再到熟睡期和沉睡期，我們就會進入快速眼動 (REM) 睡眠期了，也就是容易做夢的一種狀態。而科學家把前四個階段合稱為“非快速眼動期”。這項新的研究，正是專注在非REM階段，這是一個對大腦保留記憶 (Memory Retention) 來說非常重要的階段。
我們醒著的時候，神經元們是不會同開同關的。所以，醒著的時候沒有辦法讓大腦的血量，下降到足夠低的水平。只有睡著後，大腦裡沒有那麼多血液的時候，腦脊液才能自如地迴圈開來，清除像β淀粉樣蛋白這樣的代謝副產物。
如果你經常熬夜，大腦就得不到清洗，那你真的會慢慢“變傻”。
別再熬夜了！
https://pse.is/pzqad",0,保健秘訣、食品安全,科學家 首次 拍到 人 睡著 時 清洗 大腦 全 過程 波士頓 大學 科學家 史無前例 地 拍下 清洗 過程 紅色 血液 藍色 腦脊液 厲害 從前 沒有 發現 過 血液 會 周期 性地 大量 流出 大腦 每當 血液 大量 流出 腦脊液 就 趁機 發動 一波 攻擊 腦脊液 進入 之后 會 清除 毒素 比如 導致 阿爾 茨 海默 病 β 淀粉樣 蛋白 而 這樣 清洗 只有 睡著 後 才能 做到 讓 人 一 覺醒 來 擁有 一個 清爽 大腦 沒 睡著 時候 腦脊液 并 沒有 充分 機會 趁虛而入 另外 研究 人員 還 發現 腦電 活動 清洗 過程 之間 關系 也就是說 腦 電波 指揮 液體 運動 這項 成果 剛剛 登上 Science 作者 興奮 地說 離 揭示 阿茲海默症 睡眠 之間 關係 又 近 一步 當你 睡著 大腦 會 經歷 幾個 不同 階段 入睡 時期 淺 睡 時期 再 熟睡期 沉睡 期 我們 就 會 進入 快速 眼動 REM 睡眠 期 也 就是 容易 做夢 一種 狀態 而 科學家 把 前 四個 階段 合稱為 非 快速 眼動期 這項 新 研究 正是 專注 非 REM 階段 這是 一個 對 大腦 保留 記憶 Memory Retention 來 說 重要 階段 我們 醒著 時候 神經元 不會 同開 同關 所以 醒著 時候 沒有 辦法 讓 大腦 血量 下降 足夠 低 水平 只有 睡著 後 大腦 裡 沒有 那麼多 血液 時候 腦脊液 才能 自如 地 迴圈 開來 清除 像 β 淀粉樣 蛋白 這樣 代謝 副產物 如果 你 經常 熬夜 大腦 就 得不到 清洗 那你 真的 會 慢慢 變 傻 別 再 熬夜 https pse is pzqad,727
美國南佛羅裡達大學在美國化學學會年會中發表的研究指出，澱粉樣蛋白其實本身不會傷害腦細胞，而是他們與銅離子結合或其他金屬結合後，才產生氧化傷害腦細胞。 研究更發現甜菜苷可以降低90%澱粉樣蛋白的氧化量，可能成為未來預防阿茲海默症的治療希望。,0,保健秘訣、食品安全,美國 南 佛羅 裡達 大學 美國 化學 學會 年會 中 發表 研究 指出 澱粉 樣 蛋白 其實 本身 不會 傷害 腦 細胞 而是 他們 與銅 離子 結合 其 他 金屬 結合 後 才 產生 氧化 傷害 腦 細胞 研究 更 發現 甜菜 苷 可以 降低 90% 澱粉 樣 蛋白 氧化 量 可能 成為 未來 預防 阿茲海默症 治療 希望,164
網路上一直流傳一篇「長輩愛傳的早安晚安問候圖片影片，暗藏中美俄日駭客釣魚程式竊取個資，某新聞台已連播35集受害情形！」的文章，經警政署165反詐騙查證這篇文章，竟是網友為了反制長輩們「問安貼圖、影片」洗版而放的謠言，民眾可以放心使用。,0,科技、資安、隱私,網路 上 一直 流傳 一篇 長輩 愛傳 早安 晚安 問候 圖片 影片 暗藏 中 美俄 日 駭客 釣魚 程式 竊取 個資 某 新聞台 已連播 35 集 受害 情形 文章 經 警政署 165 反 詐騙 查證 這篇 文章 竟是 網友 為了 反制 長輩 問安 貼圖 影片 洗版 而放 謠言 民眾 可以 放心 使用,152
"主題：星巴克店內Wi-Fi遭加料！合作廠商暗藏挖礦程式，偷用顧客筆電CPU來賺錢

摘要：
一名郵件服務新創公司執行長Noah Dinkin最近（12月2日）在個人Twitter上爆料，阿根廷首都布宜諾斯艾利斯有家星巴克咖啡館，店內免費Wi-Fi服務，竟然藏了最近引爆全球挖礦綁架風波的Coinhive挖礦程式，每當顧客電腦開始連上店內Wi-Fi時，會強迫網頁等待10秒，讓顧客誤以為還在連線登入中，而趁機暗中執行挖礦程式來賺錢。

原始資料：
https://mobile.twitter.com/Starbucks/status/940369255031128064

引用來源：
https://www.ithome.com.tw/news/119518",0,科技、資安、隱私,主題 星巴克 店內 Wi Fi 遭 加料 合作 廠商 暗藏 挖礦 程式 偷用 顧客 筆電 CPU 來 賺錢 摘要 一名 郵件 服務 新創 公司 執行長 Noah Dinkin 最近 12 月 日 個 人 Twitter 上 爆料 阿根廷 首都 布宜諾斯艾利斯 家 星巴克 咖啡館 店內 免費 Wi Fi 服務 竟然 藏 最近 引爆 全球 挖礦 綁架 風波 Coinhive 挖礦 程式 每當 顧客 電腦 開始 連上 店內 Wi Fi 時 會 強迫 網頁 等待 10 秒 讓 顧客 誤以為 還在 連線 登入 中 而 趁機 暗中 執行 挖礦 程式 來 賺錢 原始 資料 https mobile twitter com Starbucks status 940369255031128064 引用 來源 https www ithome com tw news 119518,385
"什麼😱點下去你的個資就流失(!!!)
「包裹已派發，請您及時查收」
近來若有收到類似這樣的簡訊📩
記得要先確認唷!!✅
簡訊中的網址內容含有tumblr 就很可能是釣魚網站⚠️
以免你的手機被植入木馬而個資被竊取‼️
(包含Google 帳號或Apple ID、信用卡帳號密碼等等)
▶️刑事局預防科建議參考以下4個處置方式：
一、關閉手機小額付費功能。
二、聯繫信用卡公司。
三、請交易平臺取消交易。
四、手機回復原廠設定。

咦~愛注意喔~✨
梧農小編關心您😎",0,科技、資安、隱私,什麼 😱 點 下去 你 個資 就 流失 包裹 已 派發 請您 及時 查收 近來 若有 收到 類似 這樣 簡訊 📩 記得 要 先 確認 唷 ✅ 簡訊 中 網址 內容 含有 tumblr 就 可能 釣魚 網站 ⚠ ️ 以免 你 手機 被 植入 木馬 而 個資 被 竊取 ‼ ️ 包含 Google 帳號 Apple ID 信用卡 帳號 密碼 等等 ▶ ️ 刑事局 預防科 建議 參考 以下 個 處置 方式 一 關閉 手機 小額 付費 功能 二 聯繫 信用卡 公司 三 請 交易 平臺 取消 交易 四 手機 回復 原廠 設定 咦 愛 注意 喔 ✨ 梧農 小編 關心 您 😎,286
"【詐騙快報】
你收到「▼永久貓爪爪貼圖限時下載」、「▼▼永久大同寶寶免費貼圖限時下載」、「永久史努比貼圖限時下載」這些邀請訊息嗎？

完全都是假的！被抓包後還會換成美女圖裝成一般人存在你的 LINE 好友裡，不小心加入了也沒關係，封鎖刪除就沒事囉！

【不斷更新】看看這些詐騙邀請加入，你收到哪幾個？
http://www.mygopen.com/2018/01/line_12.html",0,科技、資安、隱私,詐騙 快報 你 收到 ▼ 永久 貓 爪爪 貼圖 限時 下載 ▼ ▼ 永久 大同 寶寶 免費 貼圖 限時 下載 永久 史努比 貼圖 限時 下載 這些 邀請 訊息 嗎 完全 都 假 被 抓包 後 還會 換成 美女圖 裝成 一般人 存在 你 LINE 好友 裡 不 小心 加入 也 沒關係 封鎖 刪除 就 沒事 囉 不斷 更新 看看 這些 詐騙 邀請 加入 你 收到 哪幾個 http www mygopen com 2018 01 line 12 html,226
報告各位 大大：若上網時有碰到網址是www.googl.xxx也就是英文字母l後面沒有e，那個網站即是惡名昭彰的勒索網站，千萬不可點入，否則您的電腦的資料檔都會被它加密，並要求您付贖款。(行政院所派資安講師宣導),0,科技、資安、隱私,報告 各位 大大 若 上網 時 碰到 網址 www googl xxx 也 就是 英文 字母 l 後面 沒有 e 那個 網站 即 惡名昭彰 勒索 網站 千萬 不可 點入 否則 您 電腦 資料檔 都 會 被 它 加密 並 要求 您 付贖 款 行政院 所派 資安 講師 宣導,135
"請勿上當-(必看)
    中午吃飯的時候，手機響起 簡訊聲，內容是一組YAHOO奇摩的認證碼！ 
    當時不以為意，結果才剛剛蓋上手機，就有一通未顯示來電的電話：大哥大哥不好意思，剛剛是不是有一封YAHOO奇摩的認證簡訊傳到您的手機嗎？（女生，還滿年輕的聲音）  「嗯？是有一簡訊沒錯！」  [大哥大哥不好意思，剛剛我在用YAHOO奇摩認證的時候，手機號碼輸入錯誤了，輸入到您的手機號碼了，不好意思，能不能拜託您把哪個認證碼跟我講一下，不好意思不好意思，拜託您幫忙一下，拜託拜託拜託！](非常誠懇跟急促)喔！ ] 
    那時在吃飯，人又多，也沒想太多，就翻一下簡訊跟他講一下929346上面的認證碼。  [大哥，謝謝您！]隨即電話掛掉。
    但是突然越想越不對，會不會是詐騙集團？！於是我立即撥打165！ 結果：打165後，我問接電話的小姐說，最近有沒有有關於認證碼的詐騙案例？ 小姐跟我回覆，「有！」，而且這兩個月還滿多的，這個時候就立刻跟165問清楚這樣是怎樣的情形，這是目前小額付款的漏洞，去線上購買遊戲的點數卡還是通話卡之類的消費，去作購買動作的時候，廠商系統會要求輸入手機號碼，然後在發一組認證碼到手機上，在將收到的認證碼輸入到系統後，就算是完成小額付款的動作了！ 
    結果就是幫了某位小姐付了1000 小額付款加值!!!!!!! 一般而言，小額支付主要是取代小額的現金交易，這種方式雖然是增加民眾的便利性，卻也被詐騙集團利用，成為新興的詐騙手法，若是粗心大意或不察，便會付費去幫歹徒購買遊戲點數而造成自己的財物損失。 
    警方呼籲，目前這項小額付款不須使用人提出申請，就可直接開通使用， 等到下個月收到電話費帳單暴增時，才發現被騙。
    對於這種新興詐騙手法，民眾不但要提高警覺，也要提醒家人，讓家人知曉歹徒這類的詐騙手法，並在不明來源電話中，切勿聽信對方任何言語，也勿輕易在電話或網路中，告知對方家中成員的個人資料。收到任何簡訊(認証碼)勿輕易回覆或將認証碼告知任何人。",0,科技、資安、隱私,請勿 上當 必看 中午 吃飯 時候 手機 響起 簡訊 聲 內容 一組 YAHOO 奇摩 認證碼 當時 不以為意 結果 才 剛剛 蓋上 手機 就 一通 未 顯示 來電 電話 大哥 大哥 不好意思 剛剛 不 一封 YAHOO 奇摩 認證 簡訊 傳到 您 手機 嗎 女生 還滿 年輕 聲音 嗯 一 簡訊 沒 錯 大哥 大哥 不好意思 剛剛 我 用 YAHOO 奇摩 認證 時候 手機 號碼 輸入 錯誤 輸入 您 手機 號碼 不好意思 能不能 拜託 您 把 哪個 認證碼 跟 我講 一下 不好意思 不好意思 拜託 您 幫忙 一下 拜託拜託 拜託 誠懇 跟 急促 喔 那時 吃飯 人 又 多 也 沒想 太多 就 翻 一下 簡訊 跟 他講 一下 929346 上面 認證碼 大哥 謝謝 您 隨即 電話 掛掉 但是 突然 越想 越 不 對 會不會 詐騙 集團 於是 我 立即 撥打 165 結果 打 165 後 我 問接 電話 小姐 說 最近 有沒有 有關於 認證碼 詐騙 案例 小姐 跟 我 回覆 而且 這兩個 月還 滿多 這個 時候 就 立刻 跟 165 問 清楚 這樣 怎樣 情形 這是 目前 小額 付款 漏洞 去 線上 購買 遊戲 點數卡 還是 通話 卡 之類 消費 去作 購買 動作 時候 廠商 系統 會 要求 輸入 手機 號碼 然後 發一組 認證碼 手機 上 在將 收到 認證碼 輸入 系統 後 就算 完成 小額 付款 動作 結果 就是 幫 某位 小姐 付 1000 小額 付款 加值 一般而言 小額 支付 主要 取代 小額 現金 交易 這種 方式 雖然 增加 民眾 便利性 卻 也 被 詐騙 集團 利用 成為 新興 詐騙 手法 若是 粗心 大意 不察 便會 付費 去 幫 歹徒 購買 遊戲 點數 而 造成 自己 財物 損失 警方 呼籲 目前 這項 小額 付款 不須 使用 人 提出 申請 就 可 直接 開通 使用 等到 下個 月 收到 電話費 帳單 暴增 時 才 發現 被 騙 對於 這種 新興 詐騙 手法 民眾 不但 要 提高 警覺 也 要 提醒 家人 讓 家人 知曉 歹徒 這類 詐騙 手法 並在 不明 來源 電話 中 切勿 聽信 對方 任何 言語 也 勿 輕易 電話 網路 中 告知 對方 家 中 成員 個 人 資料 收到 任何 簡訊 認証 碼 勿 輕易 回覆 或將 認証 碼 告知 任何 人,999
"遇到逼車就用這個APP 讓警察錄影並讓警方掌握位置 

110視訊報案APP

緊急狀況, 利用此APP視訊報案, 警方同步錄影, 同時讓警方掌握報案地點, 即刻救援

.逼車, 砸車, 搶劫
.車禍受傷, 受困, 迷路, 黑夜不清楚位置
.暴力威脅, 勒索, 槍擊案等緊急狀況.

APP 下載:
http://onelink.to/kfbzkq

下載完成後, 要先設定基本資料, 並把此APP 放在手機首頁, 緊急時可輕易找到.
越多人使用此APP, 越能產生嚇阻力
https://www.youtube.com/watch?v=W2zt0Vf-jbs

可翰科技關心您",0,科技、資安、隱私,遇到 逼車 就 用 這個 APP 讓 警察 錄影 並讓 警方 掌握 位置 110 視訊 報案 APP 緊急 狀況 利用 此 APP 視訊 報案 警方 同步 錄影 同時 讓 警方 掌握 報案 地點 即刻 救援 逼車 砸車 搶劫 車禍 受傷 受困 迷路 黑夜 不 清楚 位置 暴力 威脅 勒索 槍擊案 等 緊急 狀況 APP 下載 http onelink to kfbzkq 下載 完成 後 要 先 設定 基本 資料 並把 此 APP 放 手機 首頁 緊急 時 可 輕易 找到 越多人 使用 此 APP 越能 產生 嚇阻力 https www youtube com watch v W2zt0Vf jbs 可翰 科技 關心 您,313
"請加強宣導內容下：
送好市多抵用金!!? 真的嗎?
近來有不少網友於LINE分享「CostCo好市多」帳號，且聲稱只要分享給10位好友或50人的LINE群組，就能獲得好市多的300元抵用金。請呼籲民眾這是詐騙喔!!!  詐騙集團申請LINE 「CostCo好市多」假帳號，設計釣魚簡訊目的在騙取民眾個資，請民眾務必提高警覺。
經與好市多臺灣分公司確認台灣好市多除了官網外，並沒有設立LINE官方帳號，或是官方臉書粉絲團，目前也無此類行銷。

詳165網站或165 LINE",0,科技、資安、隱私,請 加強 宣導 內容 下 送 好市 多 抵 用金 真的 嗎 近來 不少 網友 於 LINE 分享 CostCo 好市 多 帳號 且 聲稱 只要 分享 給 10 位 好友 50 人 LINE 群組 就 能 獲得 好市 多 300 元 抵 用金 請 呼籲 民眾 這是 詐騙 喔 詐騙 集團 申請 LINE CostCo 好市 多 假 帳號 設計 釣魚 簡訊 目的 騙取 民眾 個資 請 民眾 務必 提高 警覺 經與 好市 多 臺灣 分公司 確認 台灣 好市 多 除了 官網 外 並 沒有 設立 LINE 官方 帳號 或是 官方 臉書 粉絲團 目前 也 無 此類 行銷 詳 165 網站 165 LINE,299
"【重要】
其他裝置的LINE要求使用您的電話號碼進行認證。

請留意這有可能會是不肖人士偽裝成您的友人，以問出您簡訊認證號碼的詐欺手法。
請不要將收到的簡訊認證號碼告知任何人。
 
※若是由您本人進行LINE認證則沒有問題。",0,科技、資安、隱私,重要 其 他 裝置 LINE 要求 使用 您 電話 號碼 進行 認證 請 留意 這有 可能 會 不肖 人士 偽裝成 您 友人 以 問出 您 簡訊 認證 號碼 詐欺 手法 請 不要 將 收到 簡訊 認證 號碼 告知 任何 人 ※ 若是 由 您 本人 進行 LINE 認證 則 沒有 問題,142
"請大家趕快下載，並告訴所有的家人及親朋好友…

110視訊報案APP《警政署製作》

緊急狀況, 利用此APP視訊報案, 警方同步錄影, 同時讓警方掌握報案地點, 可以即刻救援

.逼車, 砸車, 搶劫
.車禍受傷, 受困, 迷路, 黑夜不清楚位置
.暴力威脅, 勒索, 槍擊案等緊急狀況.

APP 下載:
https://play.google.com/store/apps/details?id=tw.gov.npa.videocall 

下載完成後, 要先設定基本資料, 並把此APP 放在手機首頁, 緊急時可輕易找到.
※越多人使用此APP, 越能產生嚇阻力",0,科技、資安、隱私,請 大家 趕快 下載 並 告訴 所有 家人 及 親朋好友 110 視訊 報案 APP 警政署 製作 緊急 狀況 利用 此 APP 視訊 報案 警方 同步 錄影 同時 讓 警方 掌握 報案 地點 可以 即刻 救援 逼車 砸車 搶劫 車禍 受傷 受困 迷路 黑夜 不 清楚 位置 暴力 威脅 勒索 槍擊案 等 緊急 狀況 APP 下載 https play google com store apps details id tw gov npa videocall 下載 完成 後 要 先 設定 基本 資料 並把 此 APP 放 手機 首頁 緊急 時 可 輕易 找到 ※ 越多人 使用 此 APP 越能 產生 嚇阻力,306
"好消息！
在一頁式購物網站買到廣告不實的商品卻退貨無門嗎？
現在有解啦！

最近網路上出現許多一頁式購物網站，在臉書、LINE上面大打廣告，標榜貨到付款、無條件退換貨，用便宜價格吸引大家購買，

許多人收到商品後發現廣告不實，想連絡網站客服要求退貨，對方卻不聞不問，導致退貨無門！

現在交通部已經要求各宅配業者，確實填寫賣家資訊，若貨物是從外國進口，也要填寫報關行資訊，讓消費者可追溯。

若碰上貨到付款消費爭議案件，消費者可向負責運送的宅配業者反映，業者將配合協助轉知託運人，辦理退貨及退款事宜，也可向各區監理所站尋求協助。

詳情請見交通部新聞稿：
https://goo.gl/NdPbyA",0,科技、資安、隱私,好 消息 一頁 式 購物 網站 買到 廣告 不實 商品 卻 退貨 無門 嗎 現在 有解 啦 最近 網路 上 出現 許多 一頁 式 購物 網站 臉書 LINE 上面 大 打廣告 標榜 貨到 付款 無條件 退換貨 用 便宜 價格 吸引 大家 購買 許多 人 收到 商品 後 發現 廣告 不實 想 連絡 網站 客服 要求 退貨 對方 卻 不聞不問 導致 退貨 無門 現在 交通部 已經 要求 各 宅配 業者 確實 填寫 賣家 資訊 若 貨物 外國 進口 也 要 填寫 報關行 資訊 讓 消費者 可 追溯 若 碰上 貨到 付款 消費 爭議 案件 消費者 可向 負責 運送 宅配 業者 反映 業者 將 配合 協助 轉知 託運 人 辦理 退貨 及 退款 事宜 也 可 向 各區 監理所 站 尋求 協助 詳情 請見 交通部 新聞稿 https goo gl NdPbyA,378
"全球第一台人力資源機器人HARRI於2017年1月首次亮相。

這台AI人工智慧的HR經理，是由一家英國公司開發，除了可以處理人事行政與日常薪資作業，還能處理績效評估與回饋，支援多國語言的系統平台。同時，它可以在管理會議中，扮演決策支援的角色，只要你問它，它就會回答，提供建議。

人工智慧與機器人進入人力資源部門工作的時代己來臨，不再只是預測或電影情節! 

http://www.personneltoday.com/hr/face-future-hr/",0,科技、資安、隱私,全球 第一台 人力 資源 機器人 HARRI 於 2017 年 月 首次 亮相 這台 AI 人工 智慧 HR 經理 由 一家 英國 公司 開發 除了 可以 處理 人事 行政 與 日常 薪資 作業 還 能 處理 績效 評估 與 回饋 支援 多國 語言 系統 平台 同時 它 可以 管理 會議 中 扮演 決策 支援 角色 只要 你 問它 它 就 會 回答 提供 建議 人工 智慧 與 機器人 進入 人力 資源 部門 工作 時代 己 來臨 不再 只是 預測 電影 情節 http www personneltoday com hr face future hr,277
